trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,114,1039.9145989713809,1778.0854010286205,0.7071067811865461,0.707106781186549,1040.158670786314,1778.3294728435535,5.915422544985261,56992,Passed
0,axon,115,1042.0369909049095,1775.9630090950918,0.7071067811865488,0.7071067811865462,1042.5072016058805,1776.4332197960628,5.942758899271564,56924,Passed
0,axon,116,1044.1593828384384,1773.8406171615632,0.7071067811865475,0.7071067811865476,1044.7838660324198,1774.4651003555446,5.969254897589439,56881,Passed
0,axon,117,1046.281774771967,1771.7182252280343,0.707106781186542,0.707106781186553,1047.1258066456512,1772.5622571017184,5.9658205366269055,56811,Passed
0,axon,118,1048.4041667054958,1769.5958332945056,0.707106781186542,0.707106781186553,1049.4072046061908,1770.5988711952007,5.917946124955227,56757,Passed
0,axon,119,1050.5265586390246,1767.473441360977,0.7071067811865478,0.7071067811865474,1051.6735522317977,1768.62043495375,5.918736310407942,56690,Passed
0,axon,120,1052.6489505725533,1765.3510494274483,0.7071067811865477,0.7071067811865475,1054.0192726585772,1766.7213715134721,5.879383331633902,56621,Passed
0,axon,121,1054.7713425060822,1763.2286574939194,0.7071067811865435,0.7071067811865516,1056.2873303166389,1764.744645304476,5.856496771703669,56571,Passed
0,axon,122,1056.8937344396106,1761.1062655603907,0.7071067811865502,0.7071067811865449,1058.5477529910227,1762.7602841118025,5.840349346548408,56506,Passed
0,axon,123,1059.0161263731395,1758.9838736268619,0.7071067811865475,0.7071067811865477,1060.7844489392903,1760.7521961930127,5.814124710927905,56438,Passed
0,axon,124,1061.1385183066684,1756.8614816933334,0.7071067811865488,0.7071067811865462,1063.052250689598,1758.775214076263,5.804132677001314,56378,Passed
0,axon,125,1063.2609102401968,1754.7390897598045,0.7071067811865448,0.7071067811865502,1065.3164430525328,1756.7946225721405,5.781664645825147,56314,Passed
0,axon,126,1065.3833021737257,1752.6166978262759,0.7071067811865461,0.7071067811865489,1067.5740584511627,1754.8074541037129,5.755900518457644,56247,Passed
